0,0,10,0,17,60,1,0,1,0,2,5,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,1,1,4,0,0,0,0,0,0,0.935,-0.606,1.372,0.028,0.655,-1.14,6.63,5.79,5.04,8.6,8.8,9.8,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,12,46,1,0,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,3,0,0,2,4,0,0,0,0,0,0,1.198,-0.286,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,2,2,2,0,0,0,0,0,0,0.523,-0.293,-0.103,0.648,0.639,-0.494,3.24,5.46,4.11,7.6,10.6,9.1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,12,64,1,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,0,3,0,0,0,0,0,0,0,0.841,0.0,0.36,1.169,1.007,0.014,0.0,0.0,0.0,8.6,8.4,7.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,2,16,59,2,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0.0,-0.9710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,2,0,2,0,0,0,0,0,0,1.243,-1.052,0.579,0.935,0.346,0.425,8.19,5.19,5.74,8.7,10.6,11.8,1,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,16,55,1,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,2,1,1,1,3,0,0,0,0,0,0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,2,1,2,0,0,0,0,0,0,0.831,-1.329,0.226,0.358,-0.011,1.294,0.0,0.0,0.0,8.6,9.8,10.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,11,6,30,107,3,0,7,2,0,4,0,0,2,1,1,-0.6,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,1,3,0,0,0,0,0,0,3.401,-0.826,1.993,-1.53,3.177,0.959,0.0,0.0,0.0,11.2,13.2,13.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,7,26,98,1,0,6,2,1,2,0,0,2,2,0,0.221,2,0,0,0,1,1,0,0,0,0,0,0,2,4,0,0,5,2,0,0,0,0,0,0,0.792,-0.833,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3,4,1,0,0,0,0,0,0,3.178,-0.235,2.759,0.765,3.318,-0.945,3.08,4.16,3.88,16.8,16.6,19.3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,15,63,1,0,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,1,1,2,0,0,0,0,0,0,1.56,0.0,0.991,0.825,1.739,-0.213,0.0,0.0,0.0,11.0,12.8,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,0,22,91,2,1,3,2,3,5,0,0,1,1,0,0.539,0,0,1,0,1,1,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0.833,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,3,0,3,0,0,0,0,0,0,0.459,-1.49,-1.405,0.156,-0.793,0.725,15.35,16.51,13.8,16.2,17.4,17.6,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,4,10,38,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0.0,-0.05,-0.112,-0.066,0.076,0.178,15.68,15.36,12.24,5.2,5.6,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,0,17,72,2,0,5,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1.081,-0.764,0.16,-0.198,0.598,0.64,8.07,6.59,5.32,13.6,12.8,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,3,14,51,1,0,2,2,1,2,0,0,1,1,0,-0.157,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0.792,-0.833,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2,1,2,0,0,0,0,0,0,1.726,-0.235,1.663,-1.214,1.759,-0.88,3.08,4.16,3.88,5.2,5.2,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,6,15,67,2,0,3,1,0,5,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,0,4,0,0,0,0,0,0,2.308,-0.715,1.632,-0.303,1.722,0.812,6.68,5.59,5.67,13.2,11.8,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,5,0,9,28,4,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1.26,0.0,0.776,-1.177,1.529,-0.107,0.0,0.0,0.0,7.6,7.0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,3,7,37,3,0,2,0,1,2,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,4,2,2,0,0,0,0,0,0.0,-0.833,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,2,3,2,0,0,0,0,0,0,1.147,-0.95,0.155,0.995,1.03,0.18,11.49,10.89,9.92,7.2,6.6,8.2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,0,17,61,1,0,3,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,1,0,0,0,0,0,0,0.763,-1.806,-0.975,0.791,-1.159,1.328,0.0,0.0,0.0,10.8,11.6,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,12,45,1,0,1,0,1,3,0,0,6,6,0,0.38833333333333336,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,0,1,0,0,0,0,0,0,0,1.475,-1.528,-0.226,0.255,0.516,1.712,0.0,0.0,0.0,5.6,4.2,5.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,6,22,103,3,0,3,0,1,6,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,5,1,3,0,0,0,0,0,0,0.18,-0.715,-0.437,0.306,-0.536,0.831,0.0,0.0,0.0,5.0,5.2,5.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9,8,25,107,1,0,4,0,3,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,7,0,0,1,6,0,0,0,0,0,0,0.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,7,3,1,0,0,0,0,0,0,1.52,-1.343,-0.152,-1.421,0.969,-0.17,0.0,0.0,0.0,9.8,12.6,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,15,0,24,98,1,0,2,3,4,6,0,0,1,1,0,0.45,0,0,1,0,3,3,0,0,0,0,0,0,6,3,0,0,6,3,0,0,0,0,0,0,1.5110000000000001,-0.575,0.0,0.0,0.0,0.0,0.0,0.0,5,5,3,4,6,2,0,0,0,0,0,0,2.344,-3.83,-0.481,0.319,-1.108,2.195,11.78,13.64,10.04,20.2,20.0,20.0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,4,19,89,4,0,3,1,2,7,1,0,1,1,0,0.268,2,0,0,0,2,1,0,0,0,0,0,0,1,3,0,0,3,2,0,0,0,0,0,0,0.734,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,1,3,2,0,0,0,0,0,0,2.913,-0.804,2.043,1.19,2.667,0.911,6.69,5.63,5.78,9.9,9.1,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,2,16,67,1,0,3,0,0,4,1,0,1,1,0,-0.173,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.0,-0.625,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,1,0,0,0,0,0,0,0,0,1.489,-0.764,0.981,-1.272,0.828,0.806,6.02,5.11,5.03,6.6,6.2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,13,1,22,85,1,1,5,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.688,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,1,1,0,0,0,0,0,0,0.977,0.0,1.224,-0.164,0.764,-0.2,0.0,0.0,0.0,13.8,12.8,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,4,21,93,1,0,3,0,0,5,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,5,0,2,0,0,0,0,0,0,0.898,-0.365,0.34,1.354,0.609,0.489,1.86,6.48,4.23,6.0,7.1,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,2,3,19,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.0,-0.833,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,2,0,0,0,0,0,0,0.0,-0.235,0.0,0.0,0.0,-0.704,3.08,4.16,3.88,4.0,3.6,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,1,10,47,1,0,3,2,2,0,0,0,2,2,0,-0.1375,1,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,2,3,0,0,0,0,0,0,0.792,-0.804,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,1,2,0,0,0,0,0,0,0.75,-1.027,-0.238,-0.323,-0.007,-0.541,3.56,4.89,4.84,7.8,8.8,10.6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
